reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-30,12,1,wk inc flu hosp,2024-01-06,quantile,0.85,1352.0600843912766
2023-12-30,12,1,wk inc flu hosp,2024-01-06,quantile,0.9,1470.3847411395993
2023-12-30,12,1,wk inc flu hosp,2024-01-06,quantile,0.95,1701.6042994644636
2023-12-30,12,1,wk inc flu hosp,2024-01-06,quantile,0.975,2156.35101112058
2023-12-30,12,1,wk inc flu hosp,2024-01-06,quantile,0.99,3202.611150313536
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.01,0
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.025,183.37373598987426
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.05,285.7310222854871
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.1,438.5496070655878
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.15,565.1881262122051
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.2,647.663995623506
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.25,734.8828381680838
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.3,810.2773747381352
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.35,852.8122513112199
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.4,906.1214492953278
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.45,947.2936442550962
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.5,988.8466570214719
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.55,1039.6723276680314
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.6,1097.2528663659816
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.65,1158.8709643833784
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.7,1235.18348213372
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.75,1317.7828733859492
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.8,1400.4271024510451
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.85,1520.7202615781284
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.9,1738.2658036471985
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.95,2164.825391813056
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.975,2847.7536539348794
2023-12-30,12,2,wk inc flu hosp,2024-01-13,quantile,0.99,3804.7780459578235
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.01,0
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.025,127.60288808687724
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.05,215.13811044270847
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.1,341.82775473571525
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.15,419.74869714451836
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.2,510.78908187554333
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.25,603.5110412909577
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.3,689.0364979704182
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.35,772.4349711381741
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.4,840.6969835164499
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.45,894.9736633300781
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.5,947.2552317207901
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.55,1003.0610617155473
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.6,1066.0244959611891
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.65,1149.0131430523588
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.7,1245.763925468049
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.75,1361.2644484729685
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.8,1502.6262334712014
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.85,1694.9060159341454
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.9,2046.4551888768262
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.95,2695.1115549380584
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.975,3400.4287352122315
2023-12-30,12,3,wk inc flu hosp,2024-01-20,quantile,0.99,4475.0529525642
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.01,147.28150419266782
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.025,198.63767570365422
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.05,272.3110741782315
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.1,344.80450299234576
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.15,389.50105927663105
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.2,424.49756809065866
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.25,457.63576892884635
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.3,483.47474936294765
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.35,506.3035509635411
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.4,528.2041132420228
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.45,544.7171957769455
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.5,560.8137963401366
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.55,575.031365873712
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.6,587.0691897336121
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.65,597.9951793206087
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.7,610.0116600631441
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.75,623.9943799223736
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.8,640.6281827995995
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.85,664.0619195416318
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.9,706.7203592953017
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.95,826.0576445220877
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.975,947.1248137739115
2023-12-30,13,-1,wk inc flu hosp,2023-12-23,quantile,0.99,1170.965960875867
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.01,182.16552537855458
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.025,277.4376023838936
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.05,342.01122749572465
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.1,422.1282806396485
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.15,463.7616981859783
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.2,505.6665536708928
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.25,537.6436632799999
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.3,568.1312358309807
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.35,600.567083347361
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.4,626.8342897206011
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.45,651.2839135063092
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.5,674.8473168999116
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.55,698.7853345274359
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.6,721.8464962090834
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.65,745.8404870800559
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.7,770.5141311135367
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.75,792.7410212950915
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.8,813.3939057260884
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.85,846.4574173435478
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.9,886.1185468265355
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.95,958.2213768709804
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.975,1062.9390235625665
2023-12-30,13,0,wk inc flu hosp,2023-12-30,quantile,0.99,1267.4576488752612
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.01,143.45344436687287
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.025,228.71338676767482
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.05,271.10695420163506
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.1,353.54918869541837
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.15,405.1387423499983
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.2,447.2231781038316
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.25,497.92702958065786
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.3,550.743869097448
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.35,589.8238196270675
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.4,637.8600330511302
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.45,685.8774369006004
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.5,730.7573533454846
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.55,773.9366558016368
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.6,816.8827477329897
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.65,855.3711201094893
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.7,903.9770573621198
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.75,947.0298797196499
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.8,1005.246157166241
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.85,1066.7379587760527
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.9,1159.186193739577
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.95,1306.4210434299919
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.975,1434.7977949078313
2023-12-30,13,1,wk inc flu hosp,2024-01-06,quantile,0.99,1655.578975671881
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.01,101.32493921806712
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.025,146.54876708984375
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.05,198.70710791868174
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.1,282.8345661614737
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.15,325.4316780103079
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.2,392.1989639081567
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.25,450.47567630655806
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.3,500.0669283510932
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.35,563.7495324585726
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.4,626.371381866258
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.45,688.0386787939133
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.5,745.2727535052857
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.55,797.3099790757485
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.6,838.7191687292388
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.65,901.9434642324528
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.7,976.229053591577
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.75,1071.5160804521342
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.8,1171.0650907932918
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.85,1294.3913627078448
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.9,1420.0224137698076
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.95,1678.786841417959
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.975,1913.930821686443
2023-12-30,13,2,wk inc flu hosp,2024-01-13,quantile,0.99,2241.6514795011094
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.01,13.468654801696973
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.025,90.0925528344923
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.05,149.58296328184912
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.1,231.01225409705165
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.15,273.85418094748707
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.2,328.06248315333875
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.25,395.2108718113658
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.3,454.3227379487534
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.35,519.4966010651303
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.4,580.5157064585883
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.45,642.7318548891947
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.5,707.1017241009515
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.55,771.111276878546
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.6,840.3716737532923
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.65,911.3816065656109
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.7,996.3081356353337
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.75,1115.8506334576045
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.8,1293.347907549888
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.85,1497.2812374656341
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.9,1748.2469148465507
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.95,2066.1966236104545
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.975,2455.8922343551744
2023-12-30,13,3,wk inc flu hosp,2024-01-20,quantile,0.99,3006.0641115864946
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.01,7.801089827842518
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.025,10.974907318867272
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.05,13.34551718108915
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.1,15.945070333056844
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.15,18.391193826131733
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.2,20.047656280330763
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.25,21.3916878867754
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.3,22.311568843115687
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.35,23.3321230456866
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.4,24.252713124378047
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.45,25
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.5,25.7476463876949
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.55,26.517113657217443
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.6,27.38367952247659
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.65,28.30705924315708
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.7,29.518748125187482
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.75,31.05763038688331
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.8,32.82034308601931
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.85,35.176603254269985
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.9,38.344415475543954
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.95,45.45662633354631
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.975,53.70742718775911
2023-12-30,15,-1,wk inc flu hosp,2023-12-23,quantile,0.99,64.66175646707717
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.01,5.295657135491081
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.025,9.678692022845645
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.05,12.911386657785263
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.1,16.218903520378404
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.15,18.5794973581906
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.2,20.104607566120634
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.25,21.689247096054288
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.3,23.005233758130608
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.35,24.183775232896974
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.4,25.05495314243162
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.45,26.333447299821863
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.5,27.485551444855513
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.55,28.682530407718986
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.6,29.893419864181602
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.65,31.256337732259578
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.7,32.59223425585578
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.75,34.15008411530314
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.8,36.269234494848384
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.85,39.24216221759741
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.9,43.54823537947189
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.95,50.71069508547359
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.975,59.736576585034626
2023-12-30,15,0,wk inc flu hosp,2023-12-30,quantile,0.99,74.26789648472473
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.01,5.1534225283394255
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.025,6.331776429509727
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.05,9.556090507524328
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.1,13.803313335378181
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.15,16.378798141128296
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.2,18.74808041395057
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.25,20.228829989101826
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.3,21.367563243675633
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.35,22.850389472608327
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.4,24.1014098590141
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.45,25.2253277843463
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.5,26.684791390885284
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.55,28.166580444938973
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.6,29.91563442617118
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.65,31.677037504461804
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.7,33.46038620203362
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.75,36.11511888552315
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.8,38.73175757446934
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.85,41.495353932712696
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.9,46.26431840508819
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.95,55.86597449992443
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.975,67.16501388574366
2023-12-30,15,1,wk inc flu hosp,2024-01-06,quantile,0.99,89.20810436143957
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.01,3.1191196308940543
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.025,4.480266571044922
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.05,7.425417187829308
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.1,11.31505292206488
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.15,14.161767456405915
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.2,16.32313442665934
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.25,18.43673331958222
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.3,20.034064092512544
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.35,21.385840331737327
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.4,22.964752364934867
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.45,24.493779906304606
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.5,26
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.55,27.67172941326674
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.6,29.656805179080948
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.65,31.7078329509528
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.7,33.67563096403005
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.75,36.635090333090815
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.8,40.03244559792218
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.85,44.217929716464255
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.9,52.403675081906236
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.95,68.96566287993275
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.975,84.64934363572507
2023-12-30,15,2,wk inc flu hosp,2024-01-13,quantile,0.99,121.17784415803843
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.01,1.4366429220567374
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.025,3.0332349556918645
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.05,5.526174749166348
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.1,9.429591223703113
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.15,12.115915079820272
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.2,13.873972391682761
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.25,15.871959011112036
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.3,17.4932243688068
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.35,19.103672276373462
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.4,20.753867340548467
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.45,22.665484841650365
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.5,24.72341444253466
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.55,26.58298331837677
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.6,28.491747276610752
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.65,30.31268873112689
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.7,33.32525677931929
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.75,37.03595516927939
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.8,42.55413708970972
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.85,48.28776429451622
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.9,59.15337000996986
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.95,84.6657764413859
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.975,111.22108678937724
2023-12-30,15,3,wk inc flu hosp,2024-01-20,quantile,0.99,163.59654050020328
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.01,31.9235562474686
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.025,44.33775928957796
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.05,56.70219978148553
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.1,71.31499048403195
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.15,78.76482479952884
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.2,84.2252550190091
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.25,90.3353980999007
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.3,95.32424249616506
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.35,101.03403965706373
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.4,105.63823242277999
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.45,109.5921173100869
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.5,113.17288040084301
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.55,116.64114937931222
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.6,120.16269149466896
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.65,123.20145420541066
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.7,126.04067349895276
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.75,129.61364687805738
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.8,133.9414147994824
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.85,139.97287993478903
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.9,148.92309489219622
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.95,165.85789645823235
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.975,186.29597548055108
2023-12-30,16,-1,wk inc flu hosp,2023-12-23,quantile,0.99,213.12851162319575
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.01,56.73368834841894
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.025,69.91698688429277
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.05,80.25337067422656
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.1,93.44867213702679
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.15,103.11112248923368
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.2,111.1401060210268
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.25,118.58416764914969
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.3,125.26930103465985
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.35,131.36370120048602
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.4,136.3020697930207
2023-12-30,16,0,wk inc flu hosp,2023-12-30,quantile,0.45,142.28042051753079
